POGLAVJE,KATEGORIJA,PODKATEGORIJA_4,PODKATEGORIJA_5,SKLOP / 1. NIVO,SKLOP / 2. NIVO,SKLOP / 3. NIVO,RAVEN,KODA,SLOVENSKI NAZIV,KRIŽEC / ETIOLOGIJA,ZVEZDICA / MANIFESTACIJA,VELJAVNOST,KODA DEJAVNA OD,KODA DEJAVNA DO,SPOL,SPOL TIP,STAROST MIN.,STAROST MAX.,STAROST TIP,REDKA DIAGNOZA,MORFOLOGIJA,NESPREJEMLJIVA GLAVNA DIAGNOZA,PRIJAVA NALEZLJIVE BOLEZNI,"PRIJAVA SPO, HIV, HEP B,C","BOLEZNI, KI JIH PREPREČUJEMO S CEPLJENJEM",ENGLISH DESCRIPTION POSTPROCESED
20,Y36,0,,Y35Y36,,,4,Y36.0,Vojne operacije z uporabo eksplozije mornariškega orožja,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving explosion of marine weapons
20,Y36,1,,Y35Y36,,,4,Y36.1,"Vojne operacije, ki vključujejo uničenje letala",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving destruction of aircraft
20,Y36,2,,Y35Y36,,,4,Y36.2,"Vojne operacije, ki vključujejo druge eksplozije in drobce eksplozivnega orožja",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving other explosions and fragments
20,Y36,3,,Y35Y36,,,4,Y36.3,"Vojne operacije, ki vključujejo ogenj, požar in vroče snovi",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"War operations involving fires, conflagrations and hot substances"
20,Y36,4,,Y35Y36,,,4,Y36.4,"Vojne operacije, ki vključujejo strelno orožje in druge oblike konvencionalnega vojskovanja",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,War operations involving firearm discharge and other forms of conventional warfare
20,Y36,4,1,Y35Y36,,,5,Y36.41,"Vojne operacije, ki vključujejo sprožitev pištole",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving handgun discharge
20,Y36,4,2,Y35Y36,,,5,Y36.42,"Vojne operacije, ki vključujejo sprožitev zračne puške",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving air rifle discharge
20,Y36,4,3,Y35Y36,,,5,Y36.43,"Vojne operacije, ki vključujejo sprožitev šibrovke",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving shotgun discharge
20,Y36,4,4,Y35Y36,,,5,Y36.44,"Vojne operacije, ki vključujejo sprožitev malokalibrske puške",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving small calibre rifle discharge
20,Y36,4,5,Y35Y36,,,5,Y36.45,"Vojne operacije, ki vključujejo sprožitev velikokokalibrske puške",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving large calibre rifle discharge
20,Y36,4,9,Y35Y36,,,5,Y36.49,"Vojne operacije, ki vključujejo sprožitev neopredeljenega orožja in ostalih oblik konvencionalnega vojskovanja",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving discharge from other and unspecified firearms and other forms of conventional warfare
20,Y36,5,,Y35Y36,,,4,Y36.5,"Vojne operacije, ki vključujejo jedrsko orožje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving nuclear weapons
20,Y36,6,,Y35Y36,,,4,Y36.6,"Vojne operacije, ki vključujejo biološko orožje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving biological weapons
20,Y36,7,,Y35Y36,,,4,Y36.7,"Vojne operacije, ki vključujejo kemično orožje in druge oblike nekonvencionalnega vojskovanja",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations involving chemical weapons and other forms of unconventional warfare
20,Y36,8,,Y35Y36,,,4,Y36.8,Vojne operacije po prenehanju sovražnosti,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,War operations occurring after cessation of hostilities
20,Y36,9,,Y35Y36,,,4,Y36.9,"Vojne operacije, neopredeljene",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"War operations, unspecified"
20,Y37,,,Y37,,,3,Y37,Izpostavljenost alergenom ali stik z njimi,0,0,0,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y37,0,,Y37,,,4,Y37.0,"Alergija na sadje, žita, oreške, semena in zelenjavo",0,0,0,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y37,0,0,Y37,,,5,Y37.00,"Alergija na sadje in zelenjavo, neopredeljena",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,1,Y37,,,5,Y37.01,Alergija na lupinarje (oreške),0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,2,Y37,,,5,Y37.02,Alergija na stročnice [zemeljske oreške],0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,3,Y37,,,5,Y37.03,"Alergija na oreške, ki ni uvrščena drugje",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,4,Y37,,,5,Y37.04,Alergija na sezamova semena (olje),0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,5,Y37,,,5,Y37.05,"Alergija na semena, ki ni uvrščena drugje",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,6,Y37,,,5,Y37.06,Alergija na jagodičevje,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,7,Y37,,,5,Y37.07,"Alergija na žita, ki vsebujejo gluten",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,8,Y37,,,5,Y37.08,"Alergija na žita, ki ni uvrščena drugje",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,0,9,Y37,,,5,Y37.09,Alergija na druge vrste sadja in zelenjave,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,1,,Y37,,,4,Y37.1,"Alergija na naravno rastlinstvo (floro), ki ni uvrščena drugje",0,0,0,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y37,1,0,Y37,,,5,Y37.10,"Alergija na naravno rastlinstvo, neopredeljena",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,1,1,Y37,,,5,Y37.11,Alergija na cvetni prah,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,1,2,Y37,,,5,Y37.12,Alergija na plesni,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,1,9,Y37,,,5,Y37.19,Alergija na drugo naravo rastlinstvo,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,2,,Y37,,,4,Y37.2,Alergija na morske sadeže,0,0,0,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y37,2,0,Y37,,,5,Y37.20,"Alergija na morske sadeže, neopredeljena",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,2,1,Y37,,,5,Y37.21,"Alergija na lupinarje, rake",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,2,2,Y37,,,5,Y37.22,"Alergija na lupinarje, mehkužce",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,2,3,Y37,,,5,Y37.23,Alergija na ribe,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,2,9,Y37,,,5,Y37.29,Alergija na druge morske sadeže,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,3,,Y37,,,4,Y37.3,Alergija na mlečne izdelke,0,0,0,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y37,3,0,Y37,,,5,Y37.30,"Alergija na mlečne izdelke, neopredeljena",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,3,1,Y37,,,5,Y37.31,Alergija na kozje mleko in izdelke,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,3,2,Y37,,,5,Y37.32,Alergija na ovčje mleko in izdelke,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,3,9,Y37,,,5,Y37.39,Alergija na druge mlečne izdelke,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,4,,Y37,,,4,Y37.4,Alergija na jajca,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,5,,Y37,,,4,Y37.5,Alergija na prehranske dodatke,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,6,,Y37,,,4,Y37.6,Alergija na živali,0,0,0,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
20,Y37,6,0,Y37,,,5,Y37.60,"Alergija na živali, neopredeljena",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,6,1,Y37,,,5,Y37.61,Alergija na čebele,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,6,2,Y37,,,5,Y37.62,Alergija na ptice,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,6,3,Y37,,,5,Y37.63,Alergija na mačke,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,6,4,Y37,,,5,Y37.64,Alergija na pse,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,6,9,Y37,,,5,Y37.69,Alergija na druge živali,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,7,,Y37,,,4,Y37.7,Alergija na lateks,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,8,,Y37,,,4,Y37.8,Alergija na drugi opredeljeni alergen,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y37,9,,Y37,,,4,Y37.9,Alergija na neopredeljeni alergen,0,0,1,2023-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
20,Y40,,,Y40Y84,Y40Y59,,3,Y40,Sistemski antibiotiki,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Penicillins causing adverse effects in therapeutic use
20,Y40,0,,Y40Y84,Y40Y59,,4,Y40.0,Penicilini,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Penicillins causing adverse effects in therapeutic use
20,Y40,1,,Y40Y84,Y40Y59,,4,Y40.1,Cefalosporini in drugi beta laktamski antibiotiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Cephalosporins and other -lactam antibiotics causing adverse effects in therapeutic use
20,Y40,2,,Y40Y84,Y40Y59,,4,Y40.2,Kloramfenikolna skupina,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Chloramphenicol group drugs causing adverse effects in therapeutic use
20,Y40,3,,Y40Y84,Y40Y59,,4,Y40.3,Makrolidi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Macrolides causing adverse effects in therapeutic use
20,Y40,4,,Y40Y84,Y40Y59,,4,Y40.4,Tetraciklini,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Tetracyclines causing adverse effects in therapeutic use
20,Y40,5,,Y40Y84,Y40Y59,,4,Y40.5,Aminoglikozidi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Aminoglycosides causing adverse effects in therapeutic use
20,Y40,6,,Y40Y84,Y40Y59,,4,Y40.6,Rifamicini,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Rifamycins causing adverse effects in therapeutic use
20,Y40,7,,Y40Y84,Y40Y59,,4,Y40.7,Sistemski antibiotiki proti glivičnim boleznim,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Antifungal antibiotics, systemically used causing adverse effects in therapeutic use"
20,Y40,8,,Y40Y84,Y40Y59,,4,Y40.8,Drugi sistemski antibiotiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other systemic antibiotics causing adverse effects in therapeutic use
20,Y40,9,,Y40Y84,Y40Y59,,4,Y40.9,"Sistemski antibiotiki, neopredeljeni",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Systemic antibiotic, unspecified causing adverse effects in therapeutic use"
20,Y41,,,Y40Y84,Y40Y59,,3,Y41,Drugi sistemski antiinfektivi in antiparazitiki,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Sulfonamides causing adverse effects in therapeutic use
20,Y41,0,,Y40Y84,Y40Y59,,4,Y41.0,Sulfonamidi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Sulfonamides causing adverse effects in therapeutic use
20,Y41,1,,Y40Y84,Y40Y59,,4,Y41.1,Zdravila proti glivicam in bakterijam,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antimycobacterial drugs causing adverse effects in therapeutic use
20,Y41,2,,Y40Y84,Y40Y59,,4,Y41.2,"Antimalariki in zdravila, ki delujejo na druge krvne protozoje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antimalarials and drugs acting on other blood protozoa causing adverse effects in therapeutic use
20,Y41,3,,Y40Y84,Y40Y59,,4,Y41.3,Drugi antiparazitiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other antiprotozoal drugs causing adverse effects in therapeutic use
20,Y41,4,,Y40Y84,Y40Y59,,4,Y41.4,Antihelmintiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Anthelminthics causing adverse effects in therapeutic use
20,Y41,5,,Y40Y84,Y40Y59,,4,Y41.5,Protivirusna zdravila,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antiviral drugs causing adverse effects in therapeutic use
20,Y41,8,,Y40Y84,Y40Y59,,4,Y41.8,Drugi opredeljeni sistemski antiinfektivi in antiparazitiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other specified systemic anti-infectives and antiparasitics causing adverse effects in therapeutic use
20,Y41,9,,Y40Y84,Y40Y59,,4,Y41.9,"Sistemski antiinfektiv in antiparazitik, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Systemic anti-infective and antiparasitic, unspecified causing adverse effects in therapeutic use"
20,Y42,,,Y40Y84,Y40Y59,,3,Y42,"Hormoni in njihovi sintetični nadomestki in antagonisti, ki niso  uvrščeni drugje",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Glucocorticoids and synthetic analogues causing adverse effects in therapeutic use
20,Y42,0,,Y40Y84,Y40Y59,,4,Y42.0,Glukokortikoidi in sintetični analogi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Glucocorticoids and synthetic analogues causing adverse effects in therapeutic use
20,Y42,1,,Y40Y84,Y40Y59,,4,Y42.1,Tiroidni hormoni in nadomestki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Thyroid hormones and substitutes causing adverse effects in therapeutic use
20,Y42,2,,Y40Y84,Y40Y59,,4,Y42.2,Antitiroidna zdravila,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antithyroid drugs causing adverse effects in therapeutic use
20,Y42,3,,Y40Y84,Y40Y59,,4,Y42.3,Insulin in oralni hipoglikemiki (antidiabetiki),0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Insulin and oral hypoglycaemic [antidiabetic] drugs causing adverse effects in therapeutic use
20,Y42,4,,Y40Y84,Y40Y59,,4,Y42.4,Oralna kontracepcijska sredstva,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Oral contraceptives causing adverse effects in therapeutic use
20,Y42,5,,Y40Y84,Y40Y59,,4,Y42.5,Drugi estrogeni in progestageni,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other oestrogens and progestogens causing adverse effects in therapeutic use
20,Y42,6,,Y40Y84,Y40Y59,,4,Y42.6,"Antigonadotropini, antiestrogeni, antiandrogeni, ki niso uvrščeni drugje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Antigonadotrophins, anti-oestrogens, antiandrogens, not elsewhere classified causing adverse effects in therapeutic use"
20,Y42,7,,Y40Y84,Y40Y59,,4,Y42.7,Androgeni in anabolični generiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Androgens and anabolic congeners causing adverse effects in therapeutic use
20,Y42,8,,Y40Y84,Y40Y59,,4,Y42.8,Drugi in neopredeljeni hormoni in njihovi sintetični nadomestki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other and unspecified hormones and their synthetic substitutes causing adverse effects in therapeutic use
20,Y42,9,,Y40Y84,Y40Y59,,4,Y42.9,Drugi in neopredeljeni hormonski antagonisti,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other and unspecified hormone antagonists causing adverse effects in therapeutic use
20,Y43,,,Y40Y84,Y40Y59,,3,Y43,Predvsem sistemski agensi,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Antiallergic and antiemetic drugs causing adverse effects in therapeutic use
20,Y43,0,,Y40Y84,Y40Y59,,4,Y43.0,Antialergična in antiemetična zdravila,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antiallergic and antiemetic drugs causing adverse effects in therapeutic use
20,Y43,1,,Y40Y84,Y40Y59,,4,Y43.1,Antineoplastični antimetaboliti,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antineoplastic antimetabolites causing adverse effects in therapeutic use
20,Y43,2,,Y40Y84,Y40Y59,,4,Y43.2,Antineoplastični naravni izdelki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antineoplastic natural products causing adverse effects in therapeutic use
20,Y43,3,,Y40Y84,Y40Y59,,4,Y43.3,Druga antineoplastična zdravila,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other antineoplastic drugs causing adverse effects in therapeutic use
20,Y43,4,,Y40Y84,Y40Y59,,4,Y43.4,Imunosupresivni preparati,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Immunosuppressive agents causing adverse effects in therapeutic use
20,Y43,5,,Y40Y84,Y40Y59,,4,Y43.5,Kisle in alkalne snovi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Acidifying and alkalising agents causing adverse effects in therapeutic use
20,Y43,6,,Y40Y84,Y40Y59,,4,Y43.6,"Encimi, ki niso uvrščeni drugje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Enzymes, not elsewhere classified causing adverse effects in therapeutic use"
20,Y43,8,,Y40Y84,Y40Y59,,4,Y43.8,"Drugi, predvsem sistemski agensi, ki niso uvrščeni drugje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Other primarily systemic agents, not elsewhere classified causing adverse effects in therapeutic use"
20,Y43,9,,Y40Y84,Y40Y59,,4,Y43.9,"Predvsem sistemski agens, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Primarily systemic agent, unspecified causing adverse effects in therapeutic use"
20,Y44,,,Y40Y84,Y40Y59,,3,Y44,"Agensi, ki delujejo predvsem na krvne sestavine",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Iron preparations and other anti-hypochromic-anaemia preparations causing adverse effects in therapeutic use
20,Y44,0,,Y40Y84,Y40Y59,,4,Y44.0,Preparati železa in drugi preparati proti hipokromni anemiji,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Iron preparations and other anti-hypochromic-anaemia preparations causing adverse effects in therapeutic use
20,Y44,1,,Y40Y84,Y40Y59,,4,Y44.1,"Vitamin B12, folna kislina in drugi preparati proti megaloblastni anemiji",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations causing adverse effects in therapeutic use"
20,Y44,2,,Y40Y84,Y40Y59,,4,Y44.2,Antikoagulansi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Anticoagulants causing adverse effects in therapeutic use
20,Y44,3,,Y40Y84,Y40Y59,,4,Y44.3,"Antagonisti antikoagulansov, vitamin K in drugi koagulansi",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Anticoagulant antagonists, vitamin K and other coagulants causing adverse effects in therapeutic use"
20,Y44,4,,Y40Y84,Y40Y59,,4,Y44.4,Protitrombotična zdravila [inhibitorji trombocitne agregacije],0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antithrombotic drugs [platelet-aggregation inhibitors] causing adverse effects in therapeutic use
20,Y44,5,,Y40Y84,Y40Y59,,4,Y44.5,Trombolitiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Thrombolytic drugs causing adverse effects in therapeutic use
20,Y44,6,,Y40Y84,Y40Y59,,4,Y44.6,Naravna kri in krvni derivati,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Natural blood and blood products causing adverse effects in therapeutic use
20,Y44,7,,Y40Y84,Y40Y59,,4,Y44.7,Nadomestki plazme,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Plasma substitutes causing adverse effects in therapeutic use
20,Y44,9,,Y40Y84,Y40Y59,,4,Y44.9,"Drugi in neopredeljeni agensi, ki delujejo na krvne sestavine",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other and unspecified agents affecting blood constituents causing adverse effects in therapeutic use
20,Y45,,,Y40Y84,Y40Y59,,3,Y45,"Analgetiki, antipiretiki in protivnetna zdravila",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Opioids and related analgesics causing adverse effects in therapeutic use
20,Y45,0,,Y40Y84,Y40Y59,,4,Y45.0,Opioidi in sorodni analgetiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Opioids and related analgesics causing adverse effects in therapeutic use
20,Y45,1,,Y40Y84,Y40Y59,,4,Y45.1,Salicilati,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Salicylates causing adverse effects in therapeutic use
20,Y45,2,,Y40Y84,Y40Y59,,4,Y45.2,Derivati propionske kisline,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Propionic acid derivatives causing adverse effects in therapeutic use
20,Y45,3,,Y40Y84,Y40Y59,,4,Y45.3,Druga nesteroidna protivnetna zdravila,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other nonsteroidal anti-inflammatory drugs [NSAID] causing adverse effects in therapeutic use
20,Y45,4,,Y40Y84,Y40Y59,,4,Y45.4,Antirevmatiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antirheumatics causing adverse effects in therapeutic use
20,Y45,5,,Y40Y84,Y40Y59,,4,Y45.5,Derivati 4-aminofenola,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,4-Aminophenol derivatives causing adverse effects in therapeutic use
20,Y45,8,,Y40Y84,Y40Y59,,4,Y45.8,Drugi analgetiki in antipiretiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other analgesics and antipyretics causing adverse effects in therapeutic use
20,Y45,9,,Y40Y84,Y40Y59,,4,Y45.9,"Analgetik, antipiretik in protivnetno zdravilo, neopredeljeni",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Analgesic, antipyretic and anti-inflammatory drug, unspecified causing adverse effects in therapeutic use"
20,Y46,,,Y40Y84,Y40Y59,,3,Y46,Antiepileptiki in antiparkinsoniki,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Succinimides causing adverse effects in therapeutic use
20,Y46,0,,Y40Y84,Y40Y59,,4,Y46.0,Sukcinimidi,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Succinimides causing adverse effects in therapeutic use
20,Y46,1,,Y40Y84,Y40Y59,,4,Y46.1,Oksazolidindioni ,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Oxazolidinediones causing adverse effects in therapeutic use
20,Y46,2,,Y40Y84,Y40Y59,,4,Y46.2,Derivati hidantoina,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Hydantoin derivatives causing adverse effects in therapeutic use
20,Y46,3,,Y40Y84,Y40Y59,,4,Y46.3,Deoksibarbiturati,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Deoxybarbiturates causing adverse effects in therapeutic use
20,Y46,4,,Y40Y84,Y40Y59,,4,Y46.4,Iminostilbeni,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Iminostilbenes causing adverse effects in therapeutic use
20,Y46,5,,Y40Y84,Y40Y59,,4,Y46.5,Valproična kislina,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Valproic acid causing adverse effects in therapeutic use
20,Y46,6,,Y40Y84,Y40Y59,,4,Y46.6,Drugi in neopredeljeni antiepileptiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Other and unspecified antiepileptics causing adverse effects in therapeutic use
20,Y46,7,,Y40Y84,Y40Y59,,4,Y46.7,Antiparkinsoniki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antiparkinsonism drugs causing adverse effects in therapeutic use
20,Y46,8,,Y40Y84,Y40Y59,,4,Y46.8,Antispastiki,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Antispasticity drugs causing adverse effects in therapeutic use
20,Y47,,,Y40Y84,Y40Y59,,3,Y47,"Sedativi, hipnotiki in antianksiotiki",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Barbiturates, not elsewhere classified causing adverse effects in therapeutic use"
20,Y47,0,,Y40Y84,Y40Y59,,4,Y47.0,"Barbiturati, ki niso uvrščeni drugje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,"Barbiturates, not elsewhere classified causing adverse effects in therapeutic use"
20,Y47,1,,Y40Y84,Y40Y59,,4,Y47.1,Benzodiazepini,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Benzodiazepines causing adverse effects in therapeutic use
20,Y47,2,,Y40Y84,Y40Y59,,4,Y47.2,Derivati klora,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Cloral derivatives causing adverse effects in therapeutic use
20,Y47,3,,Y40Y84,Y40Y59,,4,Y47.3,Paraldehid,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Paraldehyde causing adverse effects in therapeutic use
20,Y47,4,,Y40Y84,Y40Y59,,4,Y47.4,Bromove spojine,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Bromine compounds causing adverse effects in therapeutic use
